id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,revenue_per_year,price_category,occupancy_potential,facilities
754112320144850035,"Poonsuk Place Hotel
Room No.306",484995816,Poonsukplace,Bangkok Noi,13.74898030181344,100.48367489262084,Private room,900,1,0,-2012,0,7,364,0,327600,Medium,99.73,AC
754113431575984075,Group room in Bangkok Ratchada mrt cultural center,83715635,Wang,Din Daeng,13.76143,100.55437,Private room,4000,1,0,-2012,0,8,361,0,1444000,High,98.9,MRT
754118527684722977,"Poonsuk Place Hotel
Room No.307",484995816,Poonsukplace,Bangkok Noi,13.749057206754204,100.4836319772766,Private room,900,1,0,-2012,0,7,348,0,313200,Medium,95.34,AC
754123175502843303,"Poonsuk Place Hotel
Room No.309",484995816,Poonsukplace,Bangkok Noi,13.749057638609564,100.48365343494872,Private room,1600,1,0,-2012,0,7,365,0,584000,High,100.0,AC
754148431081156973,ลานกางเต้นท์,475276673,อัจฉรา,Bang Khae,13.72573,100.41979,Private room,550,1,0,-2012,0,3,365,0,200750,Medium,100.0,
754151532204315102,กระต๊อบวิวสระว่ายน้ำ,475276673,อัจฉรา,Bang Khae,13.72655,100.42159,Private room,1500,1,0,-2012,0,3,365,0,547500,High,100.0,
754197976277913548,R207/Great Area/Near New Train Night Market,179295136,Chieanchai,Din Daeng,13.77338,100.57156,Entire home/apt,850,2,1,2022-12-07 00:00:00,1,22,328,1,278800,Medium,44.93,
754210537782774201,Lovely 1 bedroom ensuite with a patio(),23876548,Kate,Sathon,13.71614,100.51761,Private room,690,2,2,2022-11-23 00:00:00,1,9,356,2,245640,Medium,48.77,City Center
754235224168621056,"New  suite in an artsy GalileOasis,Siam 334",451602547,Mam GalileOasis,Ratchathewi,13.75231,100.52597,Entire home/apt,3821,1,0,-2012,0,9,346,0,1322066,High,94.79,balcony
754242199960034704,配置游泳池和健身房的温馨公寓,486429614,流水,Pra Wet,13.7162908,100.6541298,Shared room,447,1,0,-2012,0,1,86,0,38442,Low,23.56,
754272317362995205,Cozy home in Silom,479640508,Yoyo,Bang Rak,13.725609235797291,100.53138051349184,Entire home/apt,850,30,1,2022-12-08 00:00:00,1,10,242,1,205700,Medium,2.21,
749673434022509546,"Two Bedroom Apartment in Sathorn, Bangkok",483233941,Amanta Hotel And Residence,Sathon,13.72195,100.54759,Private room,8214,1,0,-2012,0,3,352,0,2891328,Luxury,96.44,
749697339078329015,New！ On Nut's tallest/2br loft/ pool/gym/ 300m,201677068,Curry,Khlong Toei,13.7089559,100.5985424,Entire home/apt,4286,1,3,2022-12-11 00:00:00,2,228,353,3,1512958,High,96.71,"Pool, Gym, BTS"
749700629154850971,25Amazing pool and  Rama9  5mis,480534455,Vicky,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1785,4,0,-2012,0,14,322,0,574770,High,22.05,"Pool, Gym, MRT"
749702584947617011,Cozy6 Living in Bangkok 60m to  near chatuchank,215794729,Aegkawut,Bang Sue,13.83146,100.52436,Entire home/apt,927,1,2,2022-12-11 00:00:00,2,3,359,2,332793,Medium,98.36,MRT
749707186465898965,"One Bedroom City View in Ratchada, Bangkok",483233941,Amanta Hotel And Residence,Din Daeng,13.76529886060421,100.56745325505804,Private room,4118,1,0,-2012,0,3,356,0,1466008,High,97.53,
749728708196400112,Sale!  On Nut/Sukhumvit 87/loft/pool/gym/wifi,201677068,Curry,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1714,1,0,-2012,0,228,352,0,603328,High,96.44,"Pool, Gym, BTS"
749730435579548514,Cozy room with private  next to,131270916,Magic,Thon buri,13.71879,100.49265,Entire home/apt,784,29,0,-2012,0,33,353,0,276752,Medium,3.33,"station, balcony, BTS"
749784601389025313,*Long stay* Casa 61 spacious living Sukhumvit,3047659,Pan,Vadhana,13.72474,100.58396,Entire home/apt,2050,30,0,-2012,0,1,342,0,701100,High,3.12,AC
749855559244634450,5 mins to ICON SIAM near  with local life,101777383,Keang,Thon buri,13.716705229438723,100.4768107425766,Private room,656,2,0,-2012,0,3,65,0,42640,Medium,8.9,BTS
749934710136320748,曼谷市中心酒店式公寓/近，毗邻曼谷河滨！美食街 帕蓬夜市14分钟可达/WIFI/游泳池免费,227771817,MeetU,Sathon,13.71102688866992,100.5198909,Entire home/apt,1091,1,1,2022-11-18 00:00:00,1,6,340,1,370940,High,93.15,BTS
749967082827376832,"曼谷市中心高端公寓/近/游泳池/健身房,近,免费高速WIFI,帕蓬夜市14分钟可达",219984842,TTzahome,Sathon,13.71102688866992,100.5198909,Entire home/apt,1120,1,0,-2012,0,5,340,0,380800,High,93.15,BTS
749967185477641236,Aspire Asoke-Ratchada (47),481361305,Lei,Din Daeng,13.76545,100.56043,Entire home/apt,599,120,0,-2012,0,7,303,0,181497,Medium,0.69,
749978007533122552,Aspire Asoke-Ratchada (59),481361305,Lei,Din Daeng,13.76344,100.56033,Entire home/apt,599,120,0,-2012,0,7,304,0,182096,Medium,0.69,
749980747837317162,* 2 Min Walk  Onnut * Wifi* Washing Machine,212004527,Som,Phra Khanong,13.70372,100.60325,Entire home/apt,1599,2,1,2022-11-20 00:00:00,1,15,90,1,143910,High,12.33,"AC, BTS"
750110090596741556,Home stay for group or family (6P) nearby,269410701,Suphanya,Lat Krabang,13.75161,100.74036,Shared room,1623,1,0,-2012,0,1,365,0,592395,High,100.0,Airport
750134280124856563,Luxury high rise condo/rooftop pool 2BR near,484674062,Parichat,Khlong Toei,13.72679,100.56847,Entire home/apt,3082,7,1,2022-12-15 00:00:00,1,1,72,1,221904,High,2.82,"Pool, BTS"
750246897578688056,"Smart, peaceful and perfect eco-living Circle2",35047481,สุวิมล,Ratchathewi,13.75045,100.55734,Private room,1790,30,0,-2012,0,2,332,0,594280,High,3.03,AC
738999379037795693,Light luxury 1BR @ Central CBD Rama9 Station,21393261,SiamLife,Huai Khwang,13.75514,100.56532,Entire home/apt,1600,20,1,2022-10-30 00:00:00,0,17,125,1,200000,High,1.71,station
739012988371546558,Lovely Twin Bed with Living room &  Unit,406403381,Darisa,Vadhana,13.73497,100.58446,Private room,3000,1,0,-2012,0,11,365,0,1095000,High,100.0,Kitchen
739291672453400308,Family Suite: Cozy Home-feels Guest house Room,421643955,Nathanit,Taling Chan,13.786949122126886,100.4607831314206,Private room,1200,2,1,2022-11-08 00:00:00,1,2,162,1,194400,High,22.19,
739329999095066935,Be your home,474490825,Jr Jimina,Don Mueang,13.9266,100.59356,Private room,1099,1,0,-2012,0,3,365,0,401135,High,100.0,
739368985259510720,"Private 2 BR, a Hidden gem in the heart of Thonglo",18795554,Giff,Vadhana,13.74172,100.583,Entire home/apt,3000,7,4,2022-12-15 00:00:00,3,4,345,4,1035000,High,13.5,
739449159025998762,Khaosan DD Bangkok',31015834,Natha,Phra Nakhon,13.75871,100.49771,Private room,1004,1,6,2022-12-25 00:00:00,3,18,342,6,343368,High,93.7,
739477988934460557,"50m , Big C, 1 BR condo with ,  &",472715937,Kotcharat,Bang Sue,13.8285052,100.5274332,Entire home/apt,417,12,0,-2012,0,8,333,0,138861,Low,7.6,"Pool, Gym, Sauna, MRT"
739514670864635815,New 1 Bedroom condo easy access to  Thonglor,15450556,Cindy,Khlong Toei,13.716042920356127,100.57491544418026,Entire home/apt,850,16,1,2022-11-21 00:00:00,1,18,320,1,272000,Medium,5.48,"AC, BTS"
739552735781659082,Pleasant Studio - Bangkok  - WIFI/GYM,153795155,Alexandre Vincent Pierre,Lak Si,13.87163,100.55904,Entire home/apt,1090,1,4,2022-10-24 00:00:00,2,9,180,4,196200,High,49.32,"Gym, City Center"
739602423835719961,Studio 106/10mins to /near New Night Market,179295136,Chieanchai,Din Daeng,13.77224,100.57239,Entire home/apt,650,2,4,2022-11-28 00:00:00,2,22,347,4,225550,Medium,47.53,MRT
739616161619160043,2BR High FL. w/Sky &Rock Climbing-1m &,267746594,Windy,Chatu Chak,13.8163,100.56174,Entire home/apt,2749,40,1,2022-11-25 00:00:00,1,37,148,1,406852,High,1.01,"Pool, BTS, MRT"
739668112890528581,Khaosan DD Bangkok City,31015834,Natha,Phra Nakhon,13.75977,100.49769,Private room,1004,1,6,2022-12-09 00:00:00,3,18,363,6,364452,High,99.45,
739675037974810356,Downtown apartment w/ large pools and garden.,28952140,Sansern,Yan na wa,13.70178,100.53524,Entire home/apt,5857,2,1,2022-10-31 00:00:00,1,1,364,1,2131948,Luxury,49.86,"downtown, Pool"
739689027526907112,"Beautiful Vintage 1-bedroom w/ Livingroom,",406403381,Darisa,Vadhana,13.73307,100.5857,Private room,3000,1,0,-2012,0,11,365,0,1095000,High,100.0,Kitchen
739723713059866270,Life@ Ladprao 18,326716508,Nadtatida,Chatu Chak,13.807257904929624,100.57011432945728,Private room,1250,15,0,-2012,0,2,303,0,378750,High,5.53,
739730194801423545,Studio Bangkok  - Chatuchak - WIFI/,153795155,Alexandre Vincent Pierre,Din Daeng,13.77515,100.56592,Entire home/apt,1090,1,5,2022-12-01 00:00:00,2,9,179,5,195110,High,49.04,"BTS, City Center"
754279215416056515,Home 244 square meter Soi on nut 39,486595672,Choon,Suanluang,13.71629399,100.63740846191328,Entire home/apt,3000,1,0,-2012,0,1,365,0,1095000,High,100.0,
739742174695978654,Life@Ratchada (Ladprao36),326716508,Nadtatida,Chatu Chak,13.8025,100.57658,Private room,1000,10,0,-2012,0,2,365,0,365000,Medium,10.0,
754296933868245357,CBD Home office/sky swimming pool/2BR/monthly flat,115758511,JSHome Luxury,Khlong Toei,13.72551,100.56391,Entire home/apt,3543,5,0,-2012,0,22,334,0,1183362,High,18.3,Pool
739765281642289242,Modern&Luxury Condo/Infinity pool@/Silom,221642164,Mary,Bang Rak,13.72187,100.52557,Entire home/apt,4888,10,1,2022-11-30 00:00:00,1,21,163,1,796744,High,4.47,"Pool, BTS"
739808959366749355,"1 minute away night market, department, subway",187573965,Tim,Huai Khwang,13.76222,100.56875,Private room,800,1,3,2022-12-22 00:00:00,3,1,349,3,279200,Medium,95.62,Subway
754297520151469811,"New Artist Space GalileOasis, Siam 321-3",451602547,Mam GalileOasis,Ratchathewi,13.75244,100.52654,Entire home/apt,2850,1,6,2022-12-17 00:00:00,4,9,361,6,1028850,High,98.9,AC
754528094918280590,Lovely 1 bedroom with outdoor pool,249491278,Jaenna Chattisorn,Phasi Charoen,13.71919,100.45796,Entire home/apt,1286,1,0,-2012,0,1,365,0,469390,High,100.0,Pool
740046831971209797,บ้านสุขุมวิท38,312129962,Nick,Khlong Toei,13.7185743,100.5794276,Private room,800,1,0,-2012,0,1,324,0,259200,Medium,88.77,
740057141521475264,Modern&Luxury 2BR Condo/Infinity pool@/Silom,221642164,Mary,Sathon,13.71999,100.52482,Entire home/apt,8717,6,1,2022-12-05 00:00:00,1,21,169,1,1473173,Luxury,7.72,"Pool, BTS"
754697890991477035,chokchai4,281258403,WilaWan,Lat Phrao,13.81539,100.59387,Entire home/apt,2443,1,3,2022-12-13 00:00:00,2,1,178,3,434854,High,48.77,
740062288477666512,Modern&Luxury 2BR Condo/Infinity pool@/Silom,221642164,Mary,Bang Rak,13.72217,100.52504,Entire home/apt,8717,6,0,-2012,0,21,166,0,1447022,Luxury,7.58,"Pool, BTS"
740249119779253025,Cozy apartment in the center of Bangkok,228395654,Мария,Vadhana,13.73633,100.56813,Entire home/apt,1408,3,5,2022-12-07 00:00:00,3,1,222,5,312576,High,20.27,
754805644405219686,Luxury Living in Heart of Bangkok,46163812,Ernest,Vadhana,13.74272,100.55997,Entire home/apt,10856,28,2,2022-12-28 00:00:00,1,8,271,2,2941976,Luxury,2.65,
754878367853698664,限时特价近火车夜市ek试管医院温馨单身公寓rca酒吧街,119203329,Leona,Huai Khwang,13.75506,100.57586,Entire home/apt,688,30,0,-2012,0,20,35,0,24080,Medium,0.32,
740284723138127055,Khaosan DD Superior BKK,31015834,Natha,Phra Nakhon,13.75965,100.49667,Private room,1133,1,6,2022-12-22 00:00:00,3,18,363,6,411279,High,99.45,
754903083819330145,Premium Suite! Near Surasak /Swimming &GYM,485526097,Kevin,Yan na wa,13.7053432,100.5316659,Entire home/apt,1057,1,9,2022-12-28 00:00:00,5,2,84,9,88788,High,23.01,"Pool, Gym, BTS"
740293645258059766,Modern one bedroom 55sqm. - great location,434168399,Krittika,Parthum Wan,13.73563,100.55026,Entire home/apt,6679,1,0,-2012,0,44,365,0,2437835,Luxury,100.0,
754907399713834456,2BR- Ekamai-100inch projector-Infinity,106371215,Kk,Khlong Toei,13.71787,100.58407,Entire home/apt,3676,1,21,2022-12-22 00:00:00,13,4,323,21,1187348,High,88.49,"Pool, Gym, BTS"
740296769998958038,23F10# Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,13.74315,100.55751,Entire home/apt,2198,2,3,2022-12-24 00:00:00,3,35,57,3,125286,High,7.81,"terminal, BTS"
740304099993011912,[长租特惠底价最短入住28天]rama9精品大一居室/火车夜市/尚泰购物中心/mrt/RCA酒吧街,264864968,Tricia,Din Daeng,13.75591,100.56506,Entire home/apt,1580,28,1,2022-11-10 00:00:00,1,44,168,1,265440,High,1.64,MRT
740307937349492819,[长租特惠底价最短入住28天]rama9精品大一居室/火车夜市/尚泰购物中心/mrt/rca酒吧街,264864968,Tricia,Ratchathewi,13.75518,100.56337,Entire home/apt,1580,28,1,2022-11-27 00:00:00,1,44,352,1,556160,High,3.44,MRT
740310493916373554,[长租特惠底价最短入住28天]rama9精品大一居/尚泰购物中心/无边泳池/豪华健身房/火车夜市,264864968,Tricia,Ratchathewi,13.75512,100.56318,Entire home/apt,1580,28,1,2022-12-03 00:00:00,1,44,168,1,265440,High,1.64,
740314168136760531,Nana  Spacious 1BR W/Balcony Asok Terminal 21,89820474,Ken-Bambu,Khlong Toei,13.739965964006494,100.55282084998764,Entire home/apt,1850,2,2,2022-12-24 00:00:00,2,48,160,2,296000,High,21.92,"terminal, AC, balcony, BTS"
740321278421063253,Modern one bedroom 55sqm. - great location,434168399,Krittika,Khlong Toei,13.73703,100.55184,Entire home/apt,6679,1,1,2022-10-25 00:00:00,0,44,365,1,2437835,Luxury,100.0,
740323382322484275,"Siam Plaengna-Napee4 Room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.79854,100.56422,Private room,950,2,8,2022-12-24 00:00:00,4,13,361,8,342950,Medium,49.45,
740325407307657572,[长租特惠底价最短入住28天]rama9精品两居室/无边泳池/健身房/火车夜市/尚泰购物中心/,264864968,Tricia,Huai Khwang,13.75494,100.56949,Entire home/apt,2380,28,0,-2012,0,44,342,0,813960,High,3.35,MRT
757720203729400827,40F!Perfect location# #@Sukhumvit 24(1209),312545246,Mike,Khlong Toei,13.72347,100.56594,Entire home/apt,2537,2,6,2022-12-14 00:00:00,5,49,65,6,164905,High,8.9,"Pool, Gym"
757740515985493693,Weekly! 38F! Luxury#&@Sukhumvit 24(1196),312545246,Mike,Khlong Toei,13.7238,100.56576,Entire home/apt,2195,2,4,2022-12-15 00:00:00,3,49,77,4,169015,High,10.55,"Pool, Gym"
757746410547576409,gray house,481243054,Nungnuch,Bangkok Noi,13.756625761149262,100.47183819115162,Private room,500,1,4,2022-12-21 00:00:00,3,2,338,4,169000,Low,92.6,
757817861766715937,195高端配套高层视野2卧2卫近火车夜市地铁商场,70728816,Ella,Huai Khwang,13.756256586998113,100.56878110924708,Entire home/apt,2886,20,1,2022-12-14 00:00:00,1,6,361,1,1041846,High,4.95,
757942408422925985,Prince Palace Hotel-SHA E  Plus by LookBookHoliday,45788344,LookBook,Pom Prap Sattru Phai,13.75268,100.51557,Private room,2770,1,0,-2012,0,2,365,0,1011050,High,100.0,AC
757951153492284066,Beige Poshtels +  by LookBookHoliday,45788344,LookBook,Don Mueang,13.91109,100.57265,Private room,2078,1,0,-2012,0,2,365,0,758470,High,100.0,Netflix
758165198545317419,Most Amazing Facilities and Location! #4,9867720,Leeloo,Vadhana,13.73342854863173,100.58491216347656,Entire home/apt,6695,4,3,2022-12-07 00:00:00,2,8,358,3,2396810,Luxury,24.52,AC
758238197556796870,Local生活便利·高层池景房·市区•@ONNUT•可做饭•近莲花超市夜市B#632,66923696,Panda,Vadhana,13.71624,100.59069,Entire home/apt,974,1,2,2022-12-20 00:00:00,2,48,358,2,348692,Medium,98.08,BTS
758361542766719124,曼谷素坤逸温馨2卧,485739642,Flora,Vadhana,13.7139,100.59519,Entire home/apt,850,180,0,-2012,0,5,365,0,310250,Medium,0.56,
758388615954387877,Cozy 1 BR Asok +Sky pool/5 mins /,19213283,Jay,Vadhana,13.73728,100.56384,Entire home/apt,1489,2,4,2022-12-27 00:00:00,3,7,330,4,491370,High,45.21,"Pool, BTS, MRT"
758437619376805607,Color of the Park @ Asoke,486989043,Jason,Vadhana,13.74151,100.56065,Private room,2414,20,0,-2012,0,5,329,0,794206,High,4.51,BTS
758636153826053425,คอนโด ติด  เพียงเดินแค่ 3 นาที,18711833,Paniti,Thon buri,13.714997987909507,100.4790396661316,Private room,1000,28,0,-2012,0,2,360,0,360000,Medium,3.52,BTS
755023967955428480,room not available,22606196,Avita,Bang Rak,13.73299,100.52581,Private room,1200,60,0,-2012,0,1,342,0,410400,High,1.56,
758652256100065859,Green Ville 2 Condominium @Sukhumvit101 (210),481361305,Lei,Phra Khanong,13.69075,100.61956,Entire home/apt,398,90,0,-2012,0,7,323,0,128554,Low,0.98,
755176936982160522,1BR condo 5 min walk ~Saphan Taksin,45130538,Pinpach,Sathon,13.716906,100.5166247,Entire home/apt,743,30,0,-2012,0,1,317,0,235531,Medium,2.89,"station, BTS"
755306941587778848,Cosy Flat at Sathorn  w/,26620868,Gilles,Sathon,13.71999,100.52754,Entire home/apt,3315,2,0,-2012,0,34,361,0,1196715,High,49.45,"BTS, Breakfast"
758911555316839611,1 Bedroom Loft Amazing location & facilities. #3,9867720,Leeloo,Huai Khwang,13.74433,100.58614,Entire home/apt,2222,5,1,2022-12-20 00:00:00,1,8,365,1,811030,High,20.0,AC
759041820376121892,"Baan TomYum, Oasis near Wat Arun",15952216,Jonathan,Bangkok Noi,13.75143,100.48372,Entire home/apt,1800,1,3,2022-12-17 00:00:00,3,1,354,3,637200,High,96.99,
755338265842692586,The editor สะพานควาย,94923428,Patcharaprapa,Phaya Thai,13.79389125599428,100.54845842636897,Entire home/apt,2500,5,0,-2012,0,1,87,0,217500,High,4.77,
755348633007471879,Lovely 2-Bedroom Condo in near Wat Prakeaw,323158,Sue,Bang Phlat,13.78144,100.47529,Entire home/apt,2500,3,0,-2012,0,6,212,0,530000,High,19.36,
755367161480803728,Cushy urban apartment near  w/ breakfast,26620868,Gilles,Sathon,13.72111,100.5294,Private room,3740,2,0,-2012,0,34,361,0,1350140,High,49.45,"BTS, Breakfast"
755385328629576393,SO Bright : A convenient room in Sathorn,227784412,Bank,Bang Rak,13.72569,100.52176,Private room,950,1,0,-2012,0,19,362,0,343900,Medium,99.18,
755396140861127888,"SO Shine : A room near Siam, city centers",227784412,Bank,Bang Rak,13.72576,100.52208,Entire home/apt,625,1,2,2022-12-17 00:00:00,1,19,301,2,188125,Medium,82.47,City Center
755433893736466547,1BR Twin Suit 2ppl/Surasak  Sathorn/ /WIFI,201677068,Curry,Sathon,13.70959,100.51903,Entire home/apt,1743,1,4,2022-12-08 00:00:00,3,228,363,4,632709,High,99.45,"Pool, BTS"
755438321220687292,"Baan Vaneeda, antique house w/secluded garden 101",60553853,Time,Phra Nakhon,13.75812,100.50289,Private room,2200,1,0,-2012,0,4,345,0,759000,High,94.52,
755461557030108247,26FAmazing pool and  Rama9  5mis,174102234,Susan,Ratchathewi,13.75487,100.56416,Entire home/apt,1485,7,0,-2012,0,18,298,0,442530,High,11.66,"Pool, Gym, MRT"
755466179166200355,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73613,100.55748,Entire home/apt,4586,1,2,2022-12-13 00:00:00,2,228,356,2,1632616,High,97.53,"station, AC"
755483897917064237,2D-Cozy 3Bedrooms/2.5Bathrooms @ BKK Downtown,30262097,Dr. Supot,Vadhana,13.745100202829848,100.55880651904909,Entire home/apt,5345,2,1,2022-12-13 00:00:00,1,15,151,1,807095,Luxury,20.68,downtown
755494261886837506,Green Ville 2 Condominium @Sukhumvit101 (209),481361305,Lei,Phra Khanong,13.68976,100.61744,Entire home/apt,398,90,0,-2012,0,7,303,0,120594,Low,0.92,
755502241527332725,Green Ville 2 Condominium @Sukhumvit101 (211),481361305,Lei,Phra Khanong,13.6892,100.6176,Entire home/apt,398,90,0,-2012,0,7,251,0,99898,Low,0.76,
755613433253258356,- Hyde Sukhumvit 11 - Glamorous Design -  NANA,62256771,Terry,Vadhana,13.74347,100.55754,Entire home/apt,1714,5,0,-2012,0,28,174,0,298236,High,9.53,BTS
755629604319531060,Central & lovely condo on best location,390319566,Freya,Ratchathewi,13.7498847,100.5419923,Entire home/apt,3000,7,2,2022-12-16 00:00:00,1,2,327,2,981000,High,12.8,
755641486493161093,- Hyde Sukhumvit 11 - Modern Design -  NANA -,62256771,Terry,Vadhana,13.74244,100.55712,Entire home/apt,1760,5,2,2022-11-22 00:00:00,1,28,162,2,285120,High,8.88,BTS
755663099259494920,sukhumvit 39 Luxury 1 bedroom living room,347302995,Sophia,Vadhana,13.738,100.57115,Entire home/apt,1714,15,1,2022-12-27 00:00:00,1,39,362,1,620468,High,6.61,
755666188244280441,888 GROUP of 16 guests @Chinatown airport 2ways#1,26736483,K,Pom Prap Sattru Phai,13.7427,100.51211,Entire home/apt,11169,1,0,-2012,0,89,357,0,3987333,Luxury,97.81,Airport
755677679846564891,sukhumvit 39 EM shopping  and gym pool,347302995,Sophia,Vadhana,13.73601,100.57212,Entire home/apt,1764,15,0,-2012,0,39,360,0,635040,High,6.58,"mall, Pool, Gym"
755693261908609553,1BR- Ekamai 300m-Sky Infinity &-Sunshine,106371215,Kk,Khlong Toei,13.71702,100.58387,Entire home/apt,2568,1,14,2022-12-27 00:00:00,9,4,332,14,852576,High,90.96,"Pool, Gym, BTS"
755707069056582960,Hyde Sukhumvit 11 - Glamorous Design -  NANA,62256771,Terry,Vadhana,13.74362,100.55543,Entire home/apt,1700,5,0,-2012,0,28,166,0,282200,High,9.1,BTS
755714540112573205,2BR- Ekamai 300m-Sky Infinity &-tub,106371215,Kk,Khlong Toei,13.71566,100.58381,Entire home/apt,4102,1,17,2022-12-25 00:00:00,11,4,346,17,1419292,High,94.79,"Pool, Gym, BTS"
755715473972539803,Condo. for GROUP of 6 guests next to&Chinatown,26736483,K,Pom Prap Sattru Phai,13.74264,100.5096,Entire home/apt,3668,1,1,2022-12-27 00:00:00,1,89,357,1,1309476,High,97.81,MRT
756001851209081910,Private Family Dorm @ 168 Hostel,79438384,Norman,Parthum Wan,13.74555,100.52242,Private room,4494,1,0,-2012,0,5,318,0,1429092,High,87.12,
756014876159612882,Loft design apartment TPY5,152326449,Nacha,Chatu Chak,13.837728686881078,100.56877702082149,Private room,5295,1,1,2022-12-20 00:00:00,1,1,364,1,1927380,Luxury,99.73,
750311570570102307,2 bedrooms 1 bathroom with large swimming pool,485865059,Alex,Phasi Charoen,13.70946,100.44927,Private room,1000,30,0,-2012,0,1,365,0,365000,Medium,3.33,Pool
750321846988431795,"Near  Asok&Terminal 21, 15F, 1GB internet, 35m²",458715536,Nc,Vadhana,13.7416,100.56006,Entire home/apt,1600,7,1,2022-12-21 00:00:00,1,9,327,1,523200,High,12.8,"terminal, BTS"
750326144799792386,QueenSirikit LoftEntireHome & Office &HBDParty,245970127,Ple,Khlong Toei,13.7190298,100.562598,Entire home/apt,3269,1,5,2022-12-11 00:00:00,3,1,345,5,1127805,High,94.52,MRT
750335859310562176,Rama9 2Bed,485867500,Qian,Bang Kapi,13.74982,100.60791,Private room,1100,30,0,-2012,0,1,324,0,356400,High,2.96,
750360890702349752,Bangkok Cheesy room by The Locals - (newly opened),483119696,The Locals,Phra Nakhon,13.75896,100.49238,Entire home/apt,1223,1,15,2022-12-26 00:00:00,9,10,300,15,366900,High,82.19,
750391908732827657,Bangkok Cheesy room by The Locals - (newly opened),483119696,The Locals,Phra Nakhon,13.760595396572558,100.49236718888552,Entire home/apt,1322,1,13,2022-12-25 00:00:00,8,10,312,13,412464,High,85.48,
750392237778434745,Bangkok The locals - Ideal room for family/friends,483119696,The Locals,Phra Nakhon,13.760730868208272,100.49220625634464,Entire home/apt,1537,1,15,2022-12-15 00:00:00,8,10,302,15,464174,High,82.74,
750405862836754154,150sqm. Penthouse in the heart of Bangkok Surawong,47667690,Peter,Bang Rak,13.72965,100.522,Private room,5000,1,0,-2012,0,1,326,0,1630000,High,89.32,
750412362717761633,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.7356367,100.5577985,Entire home/apt,3429,1,3,2022-12-25 00:00:00,3,228,360,3,1234440,High,98.63,"station, AC"
750414083747978155,"호스트가  한국인부부이며, 1층에 한국식당을 겸하고있고, 카오산과 6분거리,왕궁과 인접.",435009279,은주,Phra Nakhon,13.7599,100.49197,Private room,1200,1,0,-2012,0,1,353,0,423600,High,96.71,
750442719414059459,"Ekamai Near Donki shop, 6Fl, Hi-speed net, 35m²",458715536,Nc,Vadhana,13.72962,100.58656,Entire home/apt,980,30,1,2022-12-18 00:00:00,1,9,318,1,311640,Medium,2.9,
750491435429071508,C3#silom/ surasak/市中心/温馨公寓/大床房/免费泳池+健身房,235135484,Shin,Sathon,13.70993,100.52099,Entire home/apt,979,1,4,2022-12-06 00:00:00,2,21,39,4,38181,Medium,10.68,BTS
750525153326933988,"Siam Plaengna-Napee6 Room, Chatachak",311909791,Siamplaengna,Chatu Chak,13.79711,100.56553,Private room,950,2,6,2022-12-23 00:00:00,3,13,321,6,304950,Medium,43.97,AC
750620606812360011,Sathorn Bridge Tower. Close to  Krungthon,257767442,ทวีสิงห์,Khlong San,13.71985,100.50483,Private room,650,5,0,-2012,0,10,354,0,230100,Medium,19.4,BTS
750643377733784409,25F Luxury sky pool and  Rama9  5mis,174102234,Susan,Ratchathewi,13.75414,100.56237,Entire home/apt,1485,4,1,2022-11-12 00:00:00,1,18,323,1,479655,High,22.12,"Pool, Gym, MRT"
750656210987794411,Bkk/ Surasak/温馨公寓1/免费泳池/健身房/WIFI/免费停车,260093182,Hoha,Sathon,13.70896,100.51999,Entire home/apt,1326,1,5,2022-12-14 00:00:00,3,7,340,5,450840,High,93.15,BTS
750695774670485426,Rooftop   Sukhumvit   River view BKK,115339001,Phicha,Vadhana,13.71124,100.602,Entire home/apt,1564,1,2,2022-12-13 00:00:00,2,1,170,2,265880,High,46.58,"Pool, Gym, BTS, River View"
750882626387588040,Lovely 3 bedroom unit in the center of Bangkok,9118194,Charlotte,Vadhana,13.74246,100.56898,Entire home/apt,3014,3,0,-2012,0,1,180,0,542520,High,16.44,
751006864620820973,2 bedroom townhome 2-4  with big kitchen,38393387,Panarin,Rat Burana,13.664543029749623,100.4919534176588,Entire home/apt,4250,1,0,-2012,0,1,365,0,1551250,High,100.0,"car park, Kitchen"
751023476306103748,8Amazing pool and  Rama9  5mis,174102234,Susan,Ratchathewi,13.7553,100.56408,Entire home/apt,2914,1,4,2022-12-27 00:00:00,3,18,320,4,932480,High,87.67,"Pool, Gym, MRT"
751025303076300052,Breathtaking  5min walk-train cozy room,315867023,Alex,Bang Rak,13.72382,100.52426,Entire home/apt,3683,2,8,2022-12-18 00:00:00,6,3,306,8,1126998,High,41.92,River View
751045088526689219,Best Suite Bella B (Double Bed+),485773182,Bella B,Khlong San,13.720963422774062,100.50665174712726,Private room,3000,1,0,-2012,0,2,365,0,1095000,High,100.0,Kitchen
